direction, mx, my, mz, mx_max, my_max, mz_max, mx_min, my_min, mz_min,,mx,my,mz,,,,,,,,,,,,,,mx,my,mz,,,,,,,,,,,,,mx,my,mz
Left,-9,-8,-85,0,54,25,-77,-38,-85,,,,,,,Right,-36,-12,16,24,93,26,-100,-38,-111,,,,,,Straight,-89,16,-67,24,93,26,-100,-38,-111,,,,
Left,-7,-7,-84,0,54,25,-77,-38,-85,,,,,,,Right,-34,-14,15,24,93,26,-100,-38,-111,,,,,,Straight,-89,17,-69,24,93,26,-100,-38,-111,,,,
Left,-8,-7,-87,0,54,25,-77,-38,-87,,,,,,,Right,-36,-13,15,24,93,26,-100,-38,-111,,,,,,Straight,-86,17,-73,24,93,26,-100,-38,-111,,,,
Left,-7,-5,-88,0,54,25,-77,-38,-88,,,,,,,Right,-37,-11,15,24,93,26,-100,-38,-111,,,,,,Straight,-85,19,-74,24,93,26,-100,-38,-111,,,,
Left,-8,-4,-91,0,54,25,-77,-38,-91,,,,,,,Right,-36,-16,16,24,93,26,-100,-38,-111,,,,,,Straight,-86,18,-74,24,93,26,-100,-38,-111,,,,
Left,-7,-1,-89,0,54,25,-77,-38,-91,,,,,,,Right,-38,-16,16,24,93,26,-100,-38,-111,,,,,,Straight,-86,19,-75,24,93,26,-100,-38,-111,,,,
Left,-8,-2,-90,0,54,25,-77,-38,-91,,,,,,,Right,-38,-15,17,24,93,26,-100,-38,-111,,,,,,Straight,-86,21,-75,24,93,26,-100,-38,-111,,,,
Left,-7,1,-90,0,54,25,-77,-38,-91,,,,,,,Right,-36,-15,13,24,93,26,-100,-38,-111,,,,,,Straight,-83,21,-77,24,93,26,-100,-38,-111,,,,
Left,-7,2,-94,0,54,25,-77,-38,-94,,,,,,,Right,-35,-19,12,24,93,26,-100,-38,-111,,,,,,Straight,-85,21,-78,24,93,26,-100,-38,-111,,,,
Left,-6,3,-92,0,54,25,-77,-38,-94,,,,,,,Right,-35,-19,11,24,93,26,-100,-38,-111,,,,,,Straight,-82,23,-78,24,93,26,-100,-38,-111,,,,
Left,-8,6,-95,0,54,25,-77,-38,-95,,,,,,,Right,-34,-21,10,24,93,26,-100,-38,-111,,,,,,Straight,-82,20,-81,24,93,26,-100,-38,-111,,,,
Left,-6,8,-95,0,54,25,-77,-38,-95,,,,,,,Right,-37,-19,10,24,93,26,-100,-38,-111,,,,,,Straight,-79,23,-83,24,93,26,-100,-38,-111,,,,
Left,-8,11,-95,0,54,25,-77,-38,-95,,,,,,,Right,-37,-18,10,24,93,26,-100,-38,-111,,,,,,Straight,-78,24,-85,24,93,26,-100,-38,-111,,,,
Left,-8,10,-97,0,54,25,-77,-38,-97,,,,,,,Right,-36,-19,11,24,93,26,-100,-38,-111,,,,,,Straight,-77,23,-87,24,93,26,-100,-38,-111,,,,
Left,-9,11,-98,0,54,25,-77,-38,-98,,,,,,,Right,-39,-17,12,24,93,26,-100,-38,-111,,,,,,Straight,-76,25,-89,24,93,26,-100,-38,-111,,,,
Left,-10,12,-98,0,54,25,-77,-38,-98,,,,,,,Right,-40,-20,12,24,93,26,-100,-38,-111,,,,,,Straight,-72,24,-89,24,93,26,-100,-38,-111,,,,
Left,-11,12,-99,0,54,25,-77,-38,-99,,,,,,,Right,-41,-19,11,24,93,26,-100,-38,-111,,,,,,Straight,-71,23,-91,24,93,26,-100,-38,-111,,,,
Left,-11,10,-101,0,54,25,-77,-38,-101,,,,,,,Right,-45,-18,13,24,93,26,-100,-38,-111,,,,,,Straight,-69,23,-93,24,93,26,-100,-38,-111,,,,
Left,-11,10,-99,0,54,25,-77,-38,-101,,,,,,,Right,-44,-16,12,24,93,26,-100,-38,-111,,,,,,Straight,-66,25,-94,24,93,26,-100,-38,-111,,,,
Left,-13,13,-99,0,54,25,-77,-38,-101,,,,,,,Right,-45,-15,14,24,93,26,-100,-38,-111,,,,,,Straight,-61,25,-94,24,93,26,-100,-38,-111,,,,
Left,-14,14,-102,0,54,25,-77,-38,-102,,,,,,,Right,-46,-15,15,24,93,26,-100,-38,-111,,,,,,Straight,-60,23,-97,24,93,26,-100,-38,-111,,,,
Left,-13,13,-101,0,54,25,-77,-38,-102,,,,,,,Right,-46,-15,14,24,93,26,-100,-38,-111,,,,,,Straight,-58,24,-98,24,93,26,-100,-38,-111,,,,
Left,-14,13,-101,0,54,25,-77,-38,-102,,,,,,,Right,-49,-13,13,24,93,26,-100,-38,-111,,,,,,Straight,-53,24,-99,24,93,26,-100,-38,-111,,,,
Left,-13,12,-101,0,54,25,-77,-38,-102,,,,,,,Right,-48,-14,16,24,93,26,-100,-38,-111,,,,,,Straight,-51,24,-98,24,93,26,-100,-38,-111,,,,
Left,-11,13,-102,0,54,25,-77,-38,-102,,,,,,,Right,-48,-12,13,24,93,26,-100,-38,-111,,,,,,Straight,-48,22,-102,24,93,26,-100,-38,-111,,,,
Left,-12,13,-101,0,54,25,-77,-38,-102,,,,,,,Right,-46,-14,14,24,93,26,-100,-38,-111,,,,,,Straight,-43,21,-102,24,93,26,-100,-38,-111,,,,
Left,-13,14,-101,0,54,25,-77,-38,-102,,,,,,,Right,-47,-11,15,24,93,26,-100,-38,-111,,,,,,Straight,-41,22,-102,24,93,26,-100,-38,-111,,,,
Left,-11,16,-100,0,54,25,-77,-38,-102,,,,,,,Right,-49,-12,15,24,93,26,-100,-38,-111,,,,,,Straight,-37,21,-100,24,93,26,-100,-38,-111,,,,
Left,-11,16,-100,0,54,25,-77,-38,-102,,,,,,,Right,-50,-14,15,24,93,26,-100,-38,-111,,,,,,Straight,-33,19,-101,24,93,26,-100,-38,-111,,,,
Left,-10,19,-102,0,54,25,-77,-38,-102,,,,,,,Right,-51,-12,16,24,93,26,-100,-38,-111,,,,,,Straight,-28,20,-101,24,93,26,-100,-38,-111,,,,
Left,-10,20,-104,0,54,25,-77,-38,-104,,,,,,,Right,-49,-14,13,24,93,26,-100,-38,-111,,,,,,Straight,-26,18,-102,24,93,26,-100,-38,-111,,,,
Left,-11,19,-103,0,54,25,-77,-38,-104,,,,,,,Right,-49,-14,12,24,93,26,-100,-38,-111,,,,,,Straight,-21,17,-99,24,93,26,-100,-38,-111,,,,
Left,-10,22,-104,0,54,25,-77,-38,-104,,,,,,,Right,-51,-14,13,24,93,26,-100,-38,-111,,,,,,Straight,-20,17,-100,24,93,26,-100,-38,-111,,,,
Left,-13,20,-102,0,54,25,-77,-38,-104,,,,,,,Right,-51,-15,12,24,93,26,-100,-38,-111,,,,,,Straight,-17,18,-98,24,93,26,-100,-38,-111,,,,
Left,-13,22,-106,0,54,25,-77,-38,-106,,,,,,,Right,-51,-17,11,24,93,26,-100,-38,-111,,,,,,Straight,-13,17,-94,24,93,26,-100,-38,-111,,,,
Left,-11,24,-106,0,54,25,-77,-38,-106,,,,,,,Right,-49,-15,11,24,93,26,-100,-38,-111,,,,,,Straight,-10,13,-94,24,93,26,-100,-38,-111,,,,
Left,-14,26,-106,0,54,25,-77,-38,-106,,,,,,,Right,-51,-15,11,24,93,26,-100,-38,-111,,,,,,Straight,-8,16,-93,24,93,26,-100,-38,-111,,,,
Left,-14,26,-106,0,54,25,-77,-38,-106,,,,,,,Right,-52,-15,10,24,93,26,-100,-38,-111,,,,,,Straight,-5,15,-91,24,93,26,-100,-38,-111,,,,
Left,-13,27,-104,0,54,25,-77,-38,-106,,,,,,,Right,-53,-14,10,24,93,26,-100,-38,-111,,,,,,Straight,-3,14,-90,24,93,26,-100,-38,-111,,,,
Left,-14,30,-107,0,54,25,-77,-38,-107,,,,,,,Right,-53,-14,10,24,93,26,-100,-38,-111,,,,,,Straight,0,16,-86,24,93,26,-100,-38,-111,,,,
Left,-15,30,-105,0,54,25,-77,-38,-107,,,,,,,Right,-55,-14,10,24,93,26,-100,-38,-111,,,,,,Straight,3,16,-86,24,93,26,-100,-38,-111,,,,
Left,-15,31,-107,0,54,25,-77,-38,-107,,,,,,,Right,-54,-14,11,24,93,26,-100,-38,-111,,,,,,Straight,5,15,-83,24,93,26,-100,-38,-111,,,,
Left,-15,33,-106,0,54,25,-77,-38,-107,,,,,,,Right,-53,-13,10,24,93,26,-100,-38,-111,,,,,,Straight,7,14,-82,24,93,26,-100,-38,-111,,,,
Left,-14,33,-105,0,54,25,-77,-38,-107,,,,,,,Right,-56,-13,10,24,93,26,-100,-38,-111,,,,,,Straight,8,11,-79,24,93,26,-100,-38,-111,,,,
Left,-15,34,-107,0,54,25,-77,-38,-107,,,,,,,Right,-57,-12,11,24,93,26,-100,-38,-111,,,,,,Straight,11,10,-77,24,93,26,-100,-38,-111,,,,
Left,-15,35,-107,0,54,25,-77,-38,-107,,,,,,,Right,-56,-14,11,24,93,26,-100,-38,-111,,,,,,Straight,13,9,-73,24,93,26,-100,-38,-111,,,,
Left,-16,37,-106,0,54,25,-77,-38,-107,,,,,,,Right,-59,-14,10,24,93,26,-100,-38,-111,,,,,,Straight,13,8,-70,24,93,26,-100,-38,-111,,,,
Left,-15,38,-107,0,54,25,-77,-38,-107,,,,,,,Right,-59,-13,8,24,93,26,-100,-38,-111,,,,,,Straight,13,7,-67,24,93,26,-100,-38,-111,,,,
Left,-14,39,-106,0,54,25,-77,-38,-107,,,,,,,Right,-58,-12,8,24,93,26,-100,-38,-111,,,,,,Straight,18,6,-65,24,93,26,-100,-38,-111,,,,
Left,-15,39,-108,0,54,25,-77,-38,-108,,,,,,,Right,-60,-15,8,24,93,26,-100,-38,-111,,,,,,Straight,18,8,-63,24,93,26,-100,-38,-111,,,,
Left,-16,41,-107,0,54,25,-77,-38,-108,,,,,,,Right,-60,-13,7,24,93,26,-100,-38,-111,,,,,,Straight,21,8,-58,24,93,26,-100,-38,-111,,,,
Left,-17,42,-105,0,54,25,-77,-38,-108,,,,,,,Right,-60,-12,6,24,93,26,-100,-38,-111,,,,,,Straight,23,6,-56,24,93,26,-100,-38,-111,,,,
Left,-16,42,-106,0,54,25,-77,-38,-108,,,,,,,Right,-63,-12,4,24,93,26,-100,-38,-111,,,,,,Straight,22,8,-53,24,93,26,-100,-38,-111,,,,
Left,-18,44,-106,0,54,25,-77,-38,-108,,,,,,,Right,-63,-14,5,24,93,26,-100,-38,-111,,,,,,Straight,23,5,-48,24,93,26,-100,-38,-111,,,,
Left,-18,45,-107,0,54,25,-77,-38,-108,,,,,,,Right,-64,-13,3,24,93,26,-100,-38,-111,,,,,,Straight,25,4,-48,25,93,26,-100,-38,-111,,,,
Left,-19,47,-107,0,54,25,-77,-38,-108,,,,,,,Right,-66,-13,4,24,93,26,-100,-38,-111,,,,,,Straight,23,4,-45,25,93,26,-100,-38,-111,,,,
Left,-19,47,-105,0,54,25,-77,-38,-108,,,,,,,Right,-64,-13,4,24,93,26,-100,-38,-111,,,,,,Straight,22,2,-41,25,93,26,-100,-38,-111,,,,
Left,-20,46,-105,0,54,25,-77,-38,-108,,,,,,,Right,-65,-15,5,24,93,26,-100,-38,-111,,,,,,Straight,23,2,-39,25,93,26,-100,-38,-111,,,,
Left,-18,50,-105,0,54,25,-77,-38,-108,,,,,,,Right,-67,-14,3,24,93,26,-100,-38,-111,,,,,,Straight,22,3,-36,25,93,26,-100,-38,-111,,,,
Left,-19,50,-104,0,54,25,-77,-38,-108,,,,,,,Right,-65,-15,1,24,93,26,-100,-38,-111,,,,,,Straight,22,1,-33,25,93,26,-100,-38,-111,,,,
Left,-20,51,-106,0,54,25,-77,-38,-108,,,,,,,Right,-67,-16,2,24,93,26,-100,-38,-111,,,,,,Straight,21,1,-30,25,93,26,-100,-38,-111,,,,
Left,-19,51,-106,0,54,25,-77,-38,-108,,,,,,,Right,-67,-14,1,24,93,26,-100,-38,-111,,,,,,Straight,19,-1,-30,25,93,26,-100,-38,-111,,,,
Left,-18,53,-104,0,54,25,-77,-38,-108,,,,,,,Right,-69,-15,-1,24,93,26,-100,-38,-111,,,,,,Straight,21,0,-27,25,93,26,-100,-38,-111,,,,
Left,-20,54,-104,0,54,25,-77,-38,-108,,,,,,,Right,-70,-15,1,24,93,26,-100,-38,-111,,,,,,Straight,18,0,-22,25,93,26,-100,-38,-111,,,,
Left,-19,55,-106,0,55,25,-77,-38,-108,,,,,,,Right,-70,-12,-1,24,93,26,-100,-38,-111,,,,,,Straight,16,-2,-22,25,93,26,-100,-38,-111,,,,
Left,-18,56,-102,0,56,25,-77,-38,-108,,,,,,,Right,-68,-13,-2,24,93,26,-100,-38,-111,,,,,,Straight,17,-4,-20,25,93,26,-100,-38,-111,,,,
Left,-18,54,-103,0,56,25,-77,-38,-108,,,,,,,Right,-70,-13,-2,24,93,26,-100,-38,-111,,,,,,Straight,16,-3,-17,25,93,26,-100,-38,-111,,,,
Left,-20,58,-104,0,58,25,-77,-38,-108,,,,,,,Right,-70,-14,-4,24,93,26,-100,-38,-111,,,,,,Straight,13,-4,-13,25,93,26,-100,-38,-111,,,,
Left,-18,57,-102,0,58,25,-77,-38,-108,,,,,,,Right,-70,-13,0,24,93,26,-100,-38,-111,,,,,,Straight,13,-5,-13,25,93,26,-100,-38,-111,,,,
Left,-20,59,-102,0,59,25,-77,-38,-108,,,,,,,Right,-72,-14,-3,24,93,26,-100,-38,-111,,,,,,Straight,12,-5,-10,25,93,26,-100,-38,-111,,,,
Left,-19,60,-101,0,60,25,-77,-38,-108,,,,,,,Right,-71,-12,-3,24,93,26,-100,-38,-111,,,,,,Straight,10,-6,-8,25,93,26,-100,-38,-111,,,,
Left,-21,62,-101,0,62,25,-77,-38,-108,,,,,,,Right,-71,-13,-4,24,93,26,-100,-38,-111,,,,,,Straight,11,-7,-7,25,93,26,-100,-38,-111,,,,
Left,-19,62,-101,0,62,25,-77,-38,-108,,,,,,,Right,-71,-13,-4,24,93,26,-100,-38,-111,,,,,,Straight,9,-7,-5,25,93,26,-100,-38,-111,,,,
Left,-19,64,-99,0,64,25,-77,-38,-108,,,,,,,Right,-71,-11,-3,24,93,26,-100,-38,-111,,,,,,Straight,6,-8,-4,25,93,26,-100,-38,-111,,,,
Left,-19,63,-102,0,64,25,-77,-38,-108,,,,,,,Right,-73,-11,-7,24,93,26,-100,-38,-111,,,,,,Straight,5,-9,-1,25,93,26,-100,-38,-111,,,,
Left,-19,65,-99,0,65,25,-77,-38,-108,,,,,,,Right,-73,-11,-6,24,93,26,-100,-38,-111,,,,,,Straight,3,-9,-3,25,93,26,-100,-38,-111,,,,
Left,-21,67,-100,0,67,25,-77,-38,-108,,,,,,,Right,-74,-12,-8,24,93,26,-100,-38,-111,,,,,,Straight,2,-11,-1,25,93,26,-100,-38,-111,,,,
Left,-19,67,-99,0,67,25,-77,-38,-108,,,,,,,Right,-74,-10,-7,24,93,26,-100,-38,-111,,,,,,Straight,3,-9,-1,25,93,26,-100,-38,-111,,,,
Left,-20,67,-97,0,67,25,-77,-38,-108,,,,,,,Right,-73,-10,-8,24,93,26,-100,-38,-111,,,,,,Straight,2,-10,1,25,93,26,-100,-38,-111,,,,
Left,-19,67,-96,0,67,25,-77,-38,-108,,,,,,,Right,-74,-11,-8,24,93,26,-100,-38,-111,,,,,,Straight,0,-10,1,25,93,26,-100,-38,-111,,,,
Left,-20,66,-97,0,67,25,-77,-38,-108,,,,,,,Right,-74,-11,-8,24,93,26,-100,-38,-111,,,,,,Straight,-2,-12,0,25,93,26,-100,-38,-111,,,,
Left,-22,69,-97,0,69,25,-77,-38,-108,,,,,,,Right,-76,-12,-9,24,93,26,-100,-38,-111,,,,,,Straight,-1,-12,4,25,93,26,-100,-38,-111,,,,
Left,-22,69,-97,0,69,25,-77,-38,-108,,,,,,,Right,-76,-10,-9,24,93,26,-100,-38,-111,,,,,,Straight,-3,-13,3,25,93,26,-100,-38,-111,,,,
Left,-22,71,-97,0,71,25,-77,-38,-108,,,,,,,Right,-77,-11,-10,24,93,26,-100,-38,-111,,,,,,Straight,-4,-12,4,25,93,26,-100,-38,-111,,,,
Left,-21,71,-96,0,71,25,-77,-38,-108,,,,,,,Right,-79,-10,-8,24,93,26,-100,-38,-111,,,,,,Straight,-5,-14,5,25,93,26,-100,-38,-111,,,,
Left,-23,71,-96,0,71,25,-77,-38,-108,,,,,,,Right,-78,-8,-11,24,93,26,-100,-38,-111,,,,,,Straight,-7,-14,6,25,93,26,-100,-38,-111,,,,
Left,-22,73,-94,0,73,25,-77,-38,-108,,,,,,,Right,-77,-8,-11,24,93,26,-100,-38,-111,,,,,,Straight,-8,-10,7,25,93,26,-100,-38,-111,,,,
Left,-23,75,-94,0,75,25,-77,-38,-108,,,,,,,Right,-78,-8,-7,24,93,26,-100,-38,-111,,,,,,Straight,-9,-16,9,25,93,26,-100,-38,-111,,,,
Left,-23,75,-92,0,75,25,-77,-38,-108,,,,,,,Right,-80,-7,-9,24,93,26,-100,-38,-111,,,,,,Straight,-9,-13,9,25,93,26,-100,-38,-111,,,,
Left,-22,72,-91,0,75,25,-77,-38,-108,,,,,,,Right,-79,-8,-9,24,93,26,-100,-38,-111,,,,,,Straight,-11,-16,9,25,93,26,-100,-38,-111,,,,
Left,-23,75,-92,0,75,25,-77,-38,-108,,,,,,,Right,-79,-6,-8,24,93,26,-100,-38,-111,,,,,,Straight,-13,-16,6,25,93,26,-100,-38,-111,,,,
Left,-23,76,-91,0,76,25,-77,-38,-108,,,,,,,Right,-79,-6,-12,24,93,26,-100,-38,-111,,,,,,Straight,-15,-19,7,25,93,26,-100,-38,-111,,,,
Left,-24,77,-90,0,77,25,-77,-38,-108,,,,,,,Right,-80,-5,-10,24,93,26,-100,-38,-111,,,,,,Straight,-13,-16,9,25,93,26,-100,-38,-111,,,,
Left,-21,79,-88,0,79,25,-77,-38,-108,,,,,,,Right,-80,-6,-9,24,93,26,-100,-38,-111,,,,,,Straight,-16,-15,10,25,93,26,-100,-38,-111,,,,
Left,-23,79,-87,0,79,25,-77,-38,-108,,,,,,,Right,-81,-5,-10,24,93,26,-100,-38,-111,,,,,,Straight,-17,-13,10,25,93,26,-100,-38,-111,,,,
Left,-24,79,-86,0,79,25,-77,-38,-108,,,,,,,Right,-81,-3,-9,24,93,26,-100,-38,-111,,,,,,Straight,-17,-18,9,25,93,26,-100,-38,-111,,,,
Left,-21,80,-86,0,80,25,-77,-38,-108,,,,,,,Right,-82,-2,-12,24,93,26,-100,-38,-111,,,,,,Straight,-17,-17,10,25,93,26,-100,-38,-111,,,,
Left,-22,79,-88,0,80,25,-77,-38,-108,,,,,,,Right,-83,-4,-12,24,93,26,-100,-38,-111,,,,,,Straight,-18,-18,8,25,93,26,-100,-38,-111,,,,
Left,-21,79,-86,0,80,25,-77,-38,-108,,,,,,,Right,-83,-1,-12,24,93,26,-100,-38,-111,,,,,,Straight,-19,-17,9,25,93,26,-100,-38,-111,,,,
Left,-22,81,-86,0,81,25,-77,-38,-108,,,,,,,Right,-83,-2,-12,24,93,26,-100,-38,-111,,,,,,Straight,-22,-18,10,25,93,26,-100,-38,-111,,,,
Left,-22,80,-87,0,81,25,-77,-38,-108,,,,,,,Right,-84,-3,-12,24,93,26,-100,-38,-111,,,,,,Straight,-23,-16,12,25,93,26,-100,-38,-111,,,,
Left,-18,79,-85,0,81,25,-77,-38,-108,,,,,,,Right,-83,-3,-13,24,93,26,-100,-38,-111,,,,,,Straight,-24,-18,11,25,93,26,-100,-38,-111,,,,
Left,-21,78,-83,0,81,25,-77,-38,-108,,,,,,,Right,-82,0,-15,24,93,26,-100,-38,-111,,,,,,Straight,-24,-16,11,25,93,26,-100,-38,-111,,,,
Left,-21,81,-84,0,81,25,-77,-38,-108,,,,,,,Right,-87,-1,-15,24,93,26,-100,-38,-111,,,,,,Straight,-25,-16,10,25,93,26,-100,-38,-111,,,,
Left,-23,81,-83,0,81,25,-77,-38,-108,,,,,,,Right,-86,0,-19,24,93,26,-100,-38,-111,,,,,,Straight,-24,-18,9,25,93,26,-100,-38,-111,,,,
Left,-23,84,-80,0,84,25,-77,-38,-108,,,,,,,Right,-84,-2,-18,24,93,26,-100,-38,-111,,,,,,Straight,-25,-19,10,25,93,26,-100,-38,-111,,,,
Left,-22,84,-77,0,84,25,-77,-38,-108,,,,,,,Right,-86,-3,-18,24,93,26,-100,-38,-111,,,,,,Straight,-26,-19,12,25,93,26,-100,-38,-111,,,,
Left,-21,84,-77,0,84,25,-77,-38,-108,,,,,,,Right,-86,-2,-19,24,93,26,-100,-38,-111,,,,,,Straight,-24,-15,13,25,93,26,-100,-38,-111,,,,
Left,-22,85,-71,0,85,25,-77,-38,-108,,,,,,,Right,-87,-1,-19,24,93,26,-100,-38,-111,,,,,,Straight,-25,-15,14,25,93,26,-100,-38,-111,,,,
Left,-23,87,-73,0,87,25,-77,-38,-108,,,,,,,Right,-87,-1,-19,24,93,26,-100,-38,-111,,,,,,Straight,-28,-14,12,25,93,26,-100,-38,-111,,,,
Left,-23,85,-68,0,87,25,-77,-38,-108,,,,,,,Right,-87,1,-20,24,93,26,-100,-38,-111,,,,,,Straight,-27,-12,17,25,93,26,-100,-38,-111,,,,
Left,-21,86,-67,0,87,25,-77,-38,-108,,,,,,,Right,-88,-2,-20,24,93,26,-100,-38,-111,,,,,,Straight,-27,-9,17,25,93,26,-100,-38,-111,,,,
Left,-23,89,-64,0,89,25,-77,-38,-108,,,,,,,Right,-87,0,-23,24,93,26,-100,-38,-111,,,,,,Straight,-27,-8,18,25,93,26,-100,-38,-111,,,,
Left,-23,87,-62,0,89,25,-77,-38,-108,,,,,,,Right,-88,1,-23,24,93,26,-100,-38,-111,,,,,,Straight,-29,-6,19,25,93,26,-100,-38,-111,,,,
Left,-23,89,-60,0,89,25,-77,-38,-108,,,,,,,Right,-86,1,-24,24,93,26,-100,-38,-111,,,,,,Straight,-28,-5,20,25,93,26,-100,-38,-111,,,,
Left,-23,88,-56,0,89,25,-77,-38,-108,,,,,,,Right,-87,0,-26,24,93,26,-100,-38,-111,,,,,,Straight,-30,-5,18,25,93,26,-100,-38,-111,,,,
Left,-21,88,-54,0,89,25,-77,-38,-108,,,,,,,Right,-88,1,-25,24,93,26,-100,-38,-111,,,,,,Straight,-33,-3,21,25,93,26,-100,-38,-111,,,,
Left,-21,87,-53,0,89,25,-77,-38,-108,,,,,,,Right,-87,1,-26,24,93,26,-100,-38,-111,,,,,,Straight,-30,-2,21,25,93,26,-100,-38,-111,,,,
Left,-20,87,-50,0,89,25,-77,-38,-108,,,,,,,Right,-89,3,-26,24,93,26,-100,-38,-111,,,,,,Straight,-33,-1,22,25,93,26,-100,-38,-111,,,,
Left,-22,87,-47,0,89,25,-77,-38,-108,,,,,,,Right,-88,3,-27,24,93,26,-100,-38,-111,,,,,,Straight,-35,3,22,25,93,26,-100,-38,-111,,,,
Left,-22,86,-46,0,89,25,-77,-38,-108,,,,,,,Right,-91,1,-27,24,93,26,-100,-38,-111,,,,,,Straight,-34,3,24,25,93,26,-100,-38,-111,,,,
Left,-23,85,-44,0,89,25,-77,-38,-108,,,,,,,Right,-88,3,-26,24,93,26,-100,-38,-111,,,,,,Straight,-35,3,23,25,93,26,-100,-38,-111,,,,
Left,-21,84,-39,0,89,25,-77,-38,-108,,,,,,,Right,-88,2,-28,24,93,26,-100,-38,-111,,,,,,Straight,-34,2,23,25,93,26,-100,-38,-111,,,,
Left,-23,85,-38,0,89,25,-77,-38,-108,,,,,,,Right,-88,2,-27,24,93,26,-100,-38,-111,,,,,,Straight,-35,4,24,25,93,26,-100,-38,-111,,,,
Left,-22,83,-35,0,89,25,-77,-38,-108,,,,,,,Right,-88,1,-28,24,93,26,-100,-38,-111,,,,,,Straight,-33,4,22,25,93,26,-100,-38,-111,,,,
Left,-24,83,-31,0,89,25,-77,-38,-108,,,,,,,Right,-88,-1,-29,24,93,26,-100,-38,-111,,,,,,Straight,-36,4,23,25,93,26,-100,-38,-111,,,,
Left,-21,80,-28,0,89,25,-77,-38,-108,,,,,,,Right,-89,0,-31,24,93,26,-100,-38,-111,,,,,,Straight,-34,5,24,25,93,26,-100,-38,-111,,,,
Left,-20,81,-26,0,89,25,-77,-38,-108,,,,,,,Right,-85,-1,-30,24,93,26,-100,-38,-111,,,,,,Straight,-36,6,23,25,93,26,-100,-38,-111,,,,
Left,-21,78,-20,0,89,25,-77,-38,-108,,,,,,,Right,-87,0,-31,24,93,26,-100,-38,-111,,,,,,Straight,-35,9,23,25,93,26,-100,-38,-111,,,,
Left,-19,74,-17,0,89,25,-77,-38,-108,,,,,,,Right,-85,-3,-30,24,93,26,-100,-38,-111,,,,,,Straight,-37,12,24,25,93,26,-100,-38,-111,,,,
Left,-17,73,-14,0,89,25,-77,-38,-108,,,,,,,Right,-85,-1,-28,24,93,26,-100,-38,-111,,,,,,Straight,-34,13,25,25,93,26,-100,-38,-111,,,,
Left,-18,69,-11,0,89,25,-77,-38,-108,,,,,,,Right,-87,-3,-30,24,93,26,-100,-38,-111,,,,,,Straight,-36,15,25,25,93,26,-100,-38,-111,,,,
Left,-17,69,-8,0,89,25,-77,-38,-108,,,,,,,Right,-86,-2,-31,24,93,26,-100,-38,-111,,,,,,Straight,-34,14,24,25,93,26,-100,-38,-111,,,,
Left,-17,65,-7,0,89,25,-77,-38,-108,,,,,,,Right,-85,-1,-30,24,93,26,-100,-38,-111,,,,,,Straight,-39,15,23,25,93,26,-100,-38,-111,,,,
Left,-15,61,-6,0,89,25,-77,-38,-108,,,,,,,Right,-85,-4,-31,24,93,26,-100,-38,-111,,,,,,Straight,-38,17,25,25,93,26,-100,-38,-111,,,,
Left,-15,62,-3,0,89,25,-77,-38,-108,,,,,,,Right,-86,-3,-31,24,93,26,-100,-38,-111,,,,,,Straight,-37,18,25,25,93,26,-100,-38,-111,,,,
Left,-15,58,-2,0,89,25,-77,-38,-108,,,,,,,Right,-86,-4,-32,24,93,26,-100,-38,-111,,,,,,Straight,-37,20,24,25,93,26,-100,-38,-111,,,,
Left,-13,57,0,0,89,25,-77,-38,-108,,,,,,,Right,-87,-2,-31,24,93,26,-100,-38,-111,,,,,,Straight,-37,23,24,25,93,26,-100,-38,-111,,,,
Left,-12,56,-2,0,89,25,-77,-38,-108,,,,,,,Right,-87,-4,-33,24,93,26,-100,-38,-111,,,,,,Straight,-36,27,23,25,93,26,-100,-38,-111,,,,
Left,-13,58,0,0,89,25,-77,-38,-108,,,,,,,Right,-86,-3,-30,24,93,26,-100,-38,-111,,,,,,Straight,-39,28,23,25,93,26,-100,-38,-111,,,,
Left,-12,59,1,0,89,25,-77,-38,-108,,,,,,,Right,-88,-4,-29,24,93,26,-100,-38,-111,,,,,,Straight,-38,31,20,25,93,26,-100,-38,-111,,,,
Left,-13,56,2,0,89,25,-77,-38,-108,,,,,,,Right,-86,-3,-31,24,93,26,-100,-38,-111,,,,,,Straight,-39,35,21,25,93,26,-100,-38,-111,,,,
Left,-16,53,5,0,89,25,-77,-38,-108,,,,,,,Right,-85,-3,-32,24,93,26,-100,-38,-111,,,,,,Straight,-40,35,19,25,93,26,-100,-38,-111,,,,
Left,-16,52,7,0,89,25,-77,-38,-108,,,,,,,Right,-88,-2,-34,24,93,26,-100,-38,-111,,,,,,Straight,-38,38,21,25,93,26,-100,-38,-111,,,,
Left,-18,48,9,0,89,25,-77,-38,-108,,,,,,,Right,-87,-2,-34,24,93,26,-100,-38,-111,,,,,,Straight,-44,40,18,25,93,26,-100,-38,-111,,,,
Left,-19,49,8,0,89,25,-77,-38,-108,,,,,,,Right,-86,-1,-34,24,93,26,-100,-38,-111,,,,,,Straight,-43,42,18,25,93,26,-100,-38,-111,,,,
Left,-18,46,11,0,89,25,-77,-38,-108,,,,,,,Right,-88,-2,-32,24,93,26,-100,-38,-111,,,,,,Straight,-41,44,15,25,93,26,-100,-38,-111,,,,
