mx, my, mz, mx_bias, my_bias, mz_bias, desiredHeading, heading, headingChange, runningMotor,,,,
4,23,-2,-5457,-5076,12765,0,134.84,-134.84, running,,,,
7,25,-2,-5457,-5076,12765,0,134.84,-134.84, running,,,,
7,24,-5,-5457,-5076,12765,0,134.85,-134.85, running,,,,
8,28,-5,-5457,-5076,12765,0,134.83,-134.83, running,,,,
6,28,-3,-5457,-5076,12765,0,134.82,-134.82, running,,,,
9,28,-4,-5457,-5076,12765,0,134.84,-134.84, running,,,,
8,27,-5,-5457,-5076,12765,0,134.84,-134.84, running,,,,
8,27,-4,-5457,-5076,12765,0,134.84,-134.84, running,,,,
10,29,-3,-5457,-5076,12765,0,134.83,-134.83, running,,,,
8,27,-2,-5457,-5076,12765,0,134.84,-134.84, running,,,,
7,29,-2,-5457,-5076,12765,0,134.82,-134.82, running,,,,
11,30,-4,-5457,-5076,12765,0,134.83,-134.83, running,,,,
10,31,-4,-5457,-5076,12765,0,134.82,-134.82, running,,,,
9,31,-5,-5457,-5076,12765,0,134.82,-134.82, running,,,,
11,32,-3,-5457,-5076,12765,0,134.82,-134.82, running,,,,
10,28,-5,-5457,-5076,12765,0,134.84,-134.84, running,,,,
10,31,-4,-5457,-5076,12765,0,134.82,-134.82, running,,,,
12,31,-5,-5457,-5076,12765,0,134.83,-134.83, running,,,,
10,31,-2,-5457,-5076,12765,0,134.82,-134.82, running,,,,
12,34,-5,-5457,-5076,12765,0,134.82,-134.82, running,,,,
11,32,-4,-5457,-5076,12765,0,134.82,-134.82, running,,,,
12,32,-5,-5457,-5076,12765,0,134.83,-134.83, running,,,,
12,32,-4,-5457,-5076,12765,0,134.83,-134.83, running,,,,
11,33,-3,-5457,-5076,12765,0,134.82,-134.82, running,,,,
13,30,-2,-5457,-5076,12765,0,134.85,-134.85, running,,,,
14,32,-4,-5457,-5076,12765,0,134.84,-134.84, running,,,,
12,32,-3,-5457,-5076,12765,0,134.83,-134.83, running,,,,
12,31,-3,-5457,-5076,12765,0,134.83,-134.83, running,,,,
11,32,-5,-5457,-5076,12765,0,134.82,-134.82, running,,,,
12,31,-4,-5457,-5076,12765,0,134.83,-134.83, running,,,,
13,32,-6,-5457,-5076,12765,0,134.83,-134.83, running,,,,
11,29,-5,-5457,-5076,12765,0,134.84,-134.84, running,,,,
11,32,-6,-5457,-5076,12765,0,134.82,-134.82, running,,,,
13,33,-5,-5457,-5076,12765,0,134.83,-134.83, running,,,,
14,32,-4,-5457,-5076,12765,0,134.84,-134.84, running,,,,
17,34,-2,-5457,-5076,12765,0,134.84,-134.84, running,,,,
13,31,-4,-5457,-5076,12765,0,134.84,-134.84, running,,,,
17,35,-3,-5457,-5076,12765,0,134.84,-134.84, running,,,,
16,31,-3,-5457,-5076,12765,0,134.86,-134.86, running,,,,
16,33,-2,-5457,-5076,12765,0,134.84,-134.84, running,,,,
16,34,-4,-5457,-5076,12765,0,134.84,-134.84, running,,,,
16,33,-4,-5457,-5076,12765,0,134.84,-134.84, running,,,,
16,34,-4,-5457,-5076,12765,0,134.84,-134.84, running,,,,
18,34,-4,-5457,-5076,12765,0,134.85,-134.85, running,,,,
18,34,-3,-5457,-5076,12765,0,134.85,-134.85, running,,,,
19,37,-4,-5457,-5076,12765,0,134.84,-134.84, running,,,,
20,37,-4,-5457,-5076,12765,0,134.84,-134.84, running,,,,
20,36,-4,-5457,-5076,12765,0,134.85,-134.85, running,,,,
20,36,-3,-5457,-5076,12765,0,134.85,-134.85, running,,,,
22,36,-2,-5457,-5076,12765,0,134.86,-134.86, running,,,,
21,35,-4,-5457,-5076,12765,0,134.86,-134.86, running,,,,
19,36,-3,-5457,-5076,12765,0,134.84,-134.84, running,,,,
22,37,-4,-5457,-5076,12765,0,134.85,-134.85, running,,,,
22,37,-2,-5457,-5076,12765,0,134.85,-134.85, running,,,,
22,36,-4,-5457,-5076,12765,0,134.86,-134.86, running,,,,
22,37,-4,-5457,-5076,12765,0,134.85,-134.85, running,,,,
24,36,-3,-5457,-5076,12765,0,134.87,-134.87, running,,,,
23,37,-4,-5457,-5076,12765,0,134.86,-134.86, running,,,,
21,36,-3,-5457,-5076,12765,0,134.85,-134.85, running,,,,
22,38,-2,-5457,-5076,12765,0,134.85,-134.85, running,,,,
23,37,-4,-5457,-5076,12765,0,134.86,-134.86, running,,,,
22,37,-3,-5457,-5076,12765,0,134.85,-134.85, running,,,,
19,35,-3,-5457,-5076,12765,0,134.85,-134.85, running,,,,
21,35,-2,-5457,-5076,12765,0,134.86,-134.86, running,,,,
22,35,-5,-5457,-5076,12765,0,134.86,-134.86, running,,,,
22,37,-5,-5457,-5076,12765,0,134.85,-134.85, running,,,,
20,36,-3,-5457,-5076,12765,0,134.85,-134.85, running,,,,
21,36,-5,-5457,-5076,12765,0,134.85,-134.85, running,,,,
19,37,-5,-5457,-5076,12765,0,134.84,-134.84, running,,,,
19,34,-5,-5457,-5076,12765,0,134.85,-134.85, running,,,,
21,35,-3,-5457,-5076,12765,0,134.86,-134.86, running,,,,
20,36,-3,-5457,-5076,12765,0,134.85,-134.85, running,,,,
20,35,-3,-5457,-5076,12765,0,134.85,-134.85, running,,,,
18,37,-4,-5457,-5076,12765,0,134.83,-134.83, running,,,,
19,37,-5,-5457,-5076,12765,0,134.84,-134.84, running,,,,
19,34,-5,-5457,-5076,12765,0,134.85,-134.85, running,,,,
18,33,-4,-5457,-5076,12765,0,134.85,-134.85, running,,,,
14,34,-2,-5457,-5076,12765,0,134.83,-134.83, running,,,,
18,34,-4,-5457,-5076,12765,0,134.85,-134.85, running,,,,
17,35,-6,-5457,-5076,12765,0,134.84,-134.84, running,,,,
15,36,-6,-5457,-5076,12765,0,134.82,-134.82, running,,,,
18,34,-4,-5457,-5076,12765,0,134.85,-134.85, running,,,,
14,33,-4,-5457,-5076,12765,0,134.83,-134.83, running,,,,
15,34,-3,-5457,-5076,12765,0,134.83,-134.83, running,,,,
14,32,-5,-5457,-5076,12765,0,134.84,-134.84, running,,,,
15,33,-3,-5457,-5076,12765,0,134.84,-134.84, running,,,,
14,32,-3,-5457,-5076,12765,0,134.84,-134.84, running,,,,
14,33,-2,-5457,-5076,12765,0,134.83,-134.83, running,,,,
12,31,-3,-5457,-5076,12765,0,134.83,-134.83, running,,,,
15,33,-3,-5457,-5076,12765,0,134.84,-134.84, running,,,,
13,32,-5,-5457,-5076,12765,0,134.83,-134.83, running,,,,
14,32,-5,-5457,-5076,12765,0,134.84,-134.84, running,,,,
12,33,-5,-5457,-5076,12765,0,134.82,-134.82, running,,,,
13,32,-5,-5457,-5076,12765,0,134.83,-134.83, running,,,,
14,33,-4,-5457,-5076,12765,0,134.83,-134.83, running,,,,
11,31,-3,-5457,-5076,12765,0,134.83,-134.83, running,,,,
13,31,-5,-5457,-5076,12765,0,134.84,-134.84, running,,,,
13,31,-3,-5457,-5076,12765,0,134.84,-134.84, running,,,,
12,29,-3,-5457,-5076,12765,0,134.84,-134.84, running,,,,
12,31,-4,-5457,-5076,12765,0,134.83,-134.83, running,,,,
13,30,-4,-5457,-5076,12765,0,134.85,-134.85, running,,,,
13,32,-3,-5457,-5076,12765,0,134.83,-134.83, running,,,,
14,33,-5,-5457,-5076,12765,0,134.83,-134.83, running,,,,
12,30,-3,-5457,-5076,12765,0,134.84,-134.84, running,,,,
12,32,-5,-5457,-5076,12765,0,134.83,-134.83, running,,,,
13,33,-5,-5457,-5076,12765,0,134.83,-134.83, running,,,,
10,31,-4,-5457,-5076,12765,0,134.82,-134.82, running,,,,
13,32,-2,-5457,-5076,12765,0,134.83,-134.83, running,,,,
12,32,-6,-5457,-5076,12765,0,134.83,-134.83, running,,,,
12,33,-3,-5457,-5076,12765,0,134.82,-134.82, running,,,,
13,33,-4,-5457,-5076,12765,0,134.83,-134.83, running,,,,
13,32,-4,-5457,-5076,12765,0,134.83,-134.83, running,,,,
12,30,-3,-5457,-5076,12765,0,134.84,-134.84, running,,,,
11,32,-4,-5457,-5076,12765,0,134.82,-134.82, running,,,,
12,29,-2,-5457,-5076,12765,0,134.84,-134.84, running,,,,
11,31,-4,-5457,-5076,12765,0,134.83,-134.83, running,,,,
13,32,-4,-5457,-5076,12765,0,134.83,-134.83, running,,,,
13,31,-4,-5457,-5076,12765,0,134.84,-134.84, running,,,,
12,31,-3,-5457,-5076,12765,0,134.83,-134.83, running,,,,
14,31,-3,-5457,-5076,12765,0,134.85,-134.85, running,,,,
13,32,-4,-5457,-5076,12765,0,134.83,-134.83, running,,,,
12,33,-3,-5457,-5076,12765,0,134.82,-134.82, running,,,,
12,32,-4,-5457,-5076,12765,0,134.83,-134.83, running,,,,
11,31,-3,-5457,-5076,12765,0,134.83,-134.83, running,,,,
12,29,-3,-5457,-5076,12765,0,134.84,-134.84, running,,,,
12,32,-1,-5457,-5076,12765,0,134.83,-134.83, running,,,,
12,32,-5,-5457,-5076,12765,0,134.83,-134.83, running,,,,
10,32,-5,-5457,-5076,12765,0,134.82,-134.82, running,,,,
12,32,-3,-5457,-5076,12765,0,134.83,-134.83, running,,,,
11,30,-4,-5457,-5076,12765,0,134.83,-134.83, running,,,,
10,30,-3,-5457,-5076,12765,0,134.83,-134.83, running,,,,
13,30,-2,-5457,-5076,12765,0,134.85,-134.85, running,,,,
10,30,-5,-5457,-5076,12765,0,134.83,-134.83, running,,,,
12,29,-4,-5457,-5076,12765,0,134.84,-134.84, running,,,,
8,27,-5,-5457,-5076,12765,0,134.84,-134.84, running,,,,
8,29,-4,-5457,-5076,12765,0,134.82,-134.82, running,,,,
11,29,-2,-5457,-5076,12765,0,134.84,-134.84, running,,,,
7,28,-2,-5457,-5076,12765,0,134.83,-134.83, running,,,,
9,30,-3,-5457,-5076,12765,0,134.82,-134.82, running,,,,
9,27,-5,-5457,-5076,12765,0,134.84,-134.84, running,,,,
9,28,-3,-5457,-5076,12765,0,134.84,-134.84, running,,,,
9,30,-5,-5457,-5076,12765,0,134.82,-134.82, running,,,,
11,28,-3,-5457,-5076,12765,0,134.85,-134.85, running,,,,
7,27,-5,-5457,-5076,12765,0,134.83,-134.83, running,,,,
9,26,-4,-5457,-5076,12765,0,134.85,-134.85, running,,,,
8,25,-4,-5457,-5076,12765,0,134.85,-134.85, running,,,,
8,27,-3,-5457,-5076,12765,0,134.84,-134.84, running,,,,
9,24,-3,-5457,-5076,12765,0,134.86,-134.86, running,,,,
8,26,-5,-5457,-5076,12765,0,134.84,-134.84, running,,,,
7,26,-3,-5457,-5076,12765,0,134.84,-134.84, running,,,,
8,27,-3,-5457,-5076,12765,0,134.84,-134.84, running,,,,
6,27,-4,-5457,-5076,12765,0,134.83,-134.83, running,,,,
9,27,-3,-5457,-5076,12765,0,134.84,-134.84, running,,,,
7,27,-4,-5457,-5076,12765,0,134.83,-134.83, running,,,,
7,27,-4,-5457,-5076,12765,0,134.83,-134.83, running,,,,
8,25,-2,-5457,-5076,12765,0,134.85,-134.85, running,,,,
10,27,-2,-5457,-5076,12765,0,134.85,-134.85, running,,,,
7,26,-3,-5457,-5076,12765,0,134.84,-134.84, running,,,,
8,26,-3,-5457,-5076,12765,0,134.84,-134.84, running,,,,
7,27,-3,-5457,-5076,12765,0,134.83,-134.83, running,,,,
6,27,-6,-5457,-5076,12765,0,134.83,-134.83, running,,,,
6,24,-4,-5457,-5076,12765,0,134.84,-134.84, running,,,,
5,27,-5,-5457,-5076,12765,0,134.82,-134.82, running,,,,
7,27,-5,-5457,-5076,12765,0,134.83,-134.83, running,,,,
5,26,-4,-5457,-5076,12765,0,134.83,-134.83, running,,,,
8,27,-2,-5457,-5076,12765,0,134.84,-134.84, running,,,,
6,23,-3,-5457,-5076,12765,0,134.85,-134.85, running,,,,
9,28,-2,-5457,-5076,12765,0,134.84,-134.84, running,,,,
8,27,-3,-5457,-5076,12765,0,134.84,-134.84, running,,,,
7,27,-3,-5457,-5076,12765,0,134.83,-134.83, running,,,,
6,26,-4,-5457,-5076,12765,0,134.83,-134.83, running,,,,
9,28,-3,-5457,-5076,12765,0,134.84,-134.84, running,,,,
6,27,-2,-5457,-5076,12765,0,134.83,-134.83, running,,,,
9,26,-5,-5457,-5076,12765,0,134.85,-134.85, running,,,,
6,26,-2,-5457,-5076,12765,0,134.83,-134.83, running,,,,
7,28,-3,-5457,-5076,12765,0,134.83,-134.83, running,,,,
7,26,-3,-5457,-5076,12765,0,134.84,-134.84, running,,,,
7,24,-4,-5457,-5076,12765,0,134.85,-134.85, running,,,,
7,25,-3,-5457,-5076,12765,0,134.84,-134.84, running,,,,
6,26,-2,-5457,-5076,12765,0,134.83,-134.83, running,,,,
8,27,-3,-5457,-5076,12765,0,134.84,-134.84, running,,,,
6,27,-3,-5457,-5076,12765,0,134.83,-134.83, running,,,,
8,27,-2,-5457,-5076,12765,0,134.84,-134.84, running,,,,
5,26,-4,-5457,-5076,12765,0,134.83,-134.83, running,,,,
8,25,-3,-5457,-5076,12765,0,134.85,-134.85, running,,,,
7,27,-1,-5457,-5076,12765,0,134.83,-134.83, running,,,,
5,25,-4,-5457,-5076,12765,0,134.83,-134.83, running,,,,
7,27,-4,-5457,-5076,12765,0,134.83,-134.83, running,,,,
6,26,-2,-5457,-5076,12765,0,134.83,-134.83, running,,,,
6,27,-4,-5457,-5076,12765,0,134.83,-134.83, running,,,,
9,27,-5,-5457,-5076,12765,0,134.84,-134.84, running,,,,
7,25,-3,-5457,-5076,12765,0,134.84,-134.84, running,,,,
7,25,-2,-5457,-5076,12765,0,134.84,-134.84, running,,,,
7,26,-3,-5457,-5076,12765,0,134.84,-134.84, running,,,,
6,25,-2,-5457,-5076,12765,0,134.84,-134.84, running,,,,
7,24,-5,-5457,-5076,12765,0,134.85,-134.85, running,,,,
8,26,-4,-5457,-5076,12765,0,134.84,-134.84, running,,,,
8,25,-3,-5457,-5076,12765,0,134.85,-134.85, running,,,,
7,26,-4,-5457,-5076,12765,0,134.84,-134.84, running,,,,
8,27,-5,-5457,-5076,12765,0,134.84,-134.84, running,,,,
8,26,-5,-5457,-5076,12765,0,134.84,-134.84, running,,,,
6,28,-4,-5457,-5076,12765,0,134.82,-134.82, running,,,,
7,24,-3,-5457,-5076,12765,0,134.85,-134.85, running,,,,
7,26,-4,-5457,-5076,12765,0,134.84,-134.84, running,,,,
6,24,-2,-5457,-5076,12765,0,134.84,-134.84, running,,,,
5,26,-3,-5457,-5076,12765,0,134.83,-134.83, running,,,,
7,27,-3,-5457,-5076,12765,0,134.83,-134.83, running,,,,
6,24,-4,-5457,-5076,12765,0,134.84,-134.84, running,,,,
7,24,-4,-5457,-5076,12765,0,134.85,-134.85, running,,,,
6,25,-5,-5457,-5076,12765,0,134.84,-134.84, running,,,,
7,25,-4,-5457,-5076,12765,0,134.84,-134.84, running,,,,
6,26,-3,-5457,-5076,12765,0,134.83,-134.83, running,,,,
6,25,-3,-5457,-5076,12765,0,134.84,-134.84, running,,,,
7,26,-4,-5457,-5076,12765,0,134.84,-134.84, running,,,,
6,25,-6,-5457,-5076,12765,0,134.84,-134.84, running,,,,
6,25,-2,-5457,-5076,12765,0,134.84,-134.84, running,,,,
6,25,-4,-5457,-5076,12765,0,134.84,-134.84, running,,,,
6,23,-4,-5457,-5076,12765,0,134.85,-134.85, running,,,,
4,23,-3,-5457,-5076,12765,0,134.84,-134.84, running,,,,
3,23,-2,-5457,-5076,12765,0,134.83,-134.83, running,,,,
5,23,-4,-5457,-5076,12765,0,134.84,-134.84, running,,,,
5,24,-4,-5457,-5076,12765,0,134.84,-134.84, running,,,,
5,25,-3,-5457,-5076,12765,0,134.83,-134.83, running,,,,
5,24,-3,-5457,-5076,12765,0,134.84,-134.84, running,,,,
6,23,-2,-5457,-5076,12765,0,134.85,-134.85, running,,,,
5,22,-3,-5457,-5076,12765,0,134.85,-134.85, running,,,,
4,23,-5,-5457,-5076,12765,0,134.84,-134.84, running,,,,
5,22,-4,-5457,-5076,12765,0,134.85,-134.85, running,,,,
4,22,-5,-5457,-5076,12765,0,134.84,-134.84, running,,,,
4,20,-5,-5457,-5076,12765,0,134.85,-134.85, running,,,,
4,20,-2,-5457,-5076,12765,0,134.85,-134.85, running,,,,
4,20,-1,-5457,-5076,12765,0,134.85,-134.85, running,,,,
2,21,-2,-5457,-5076,12765,0,134.84,-134.84, running,,,,
3,22,-4,-5457,-5076,12765,0,134.83,-134.83, running,,,,
5,21,-2,-5457,-5076,12765,0,134.85,-134.85, running,,,,
4,21,-4,-5457,-5076,12765,0,134.85,-134.85, running,,,,
5,21,-3,-5457,-5076,12765,0,134.85,-134.85, running,,,,
4,21,0,-5457,-5076,12765,0,134.85,-134.85, running,,,,
5,22,-2,-5457,-5076,12765,0,134.85,-134.85, running,,,,
5,21,-5,-5457,-5076,12765,0,134.85,-134.85, running,,,,
3,21,-4,-5457,-5076,12765,0,134.84,-134.84, running,,,,
4,22,-2,-5457,-5076,12765,0,134.84,-134.84, running,,,,
4,23,-4,-5457,-5076,12765,0,134.84,-134.84, running,,,,
3,21,-2,-5457,-5076,12765,0,134.84,-134.84, running,,,,
5,22,-2,-5457,-5076,12765,0,134.85,-134.85, running,,,,
4,22,-4,-5457,-5076,12765,0,134.84,-134.84, running,,,,
5,20,-3,-5457,-5076,12765,0,134.86,-134.86, running,,,,
5,21,-3,-5457,-5076,12765,0,134.85,-134.85, running,,,,
3,22,-5,-5457,-5076,12765,0,134.83,-134.83, running,,,,
5,22,-3,-5457,-5076,12765,0,134.85,-134.85, running,,,,
4,20,-3,-5457,-5076,12765,0,134.85,-134.85, running,,,,
2,20,-2,-5457,-5076,12765,0,134.84,-134.84, running,,,,
4,20,-4,-5457,-5076,12765,0,134.85,-134.85, running,,,,
4,21,-3,-5457,-5076,12765,0,134.85,-134.85, running,,,,
3,22,-2,-5457,-5076,12765,0,134.83,-134.83, running,,,,
5,21,-3,-5457,-5076,12765,0,134.85,-134.85, running,,,,
4,22,-4,-5457,-5076,12765,0,134.84,-134.84, running,,,,
1,20,-4,-5457,-5076,12765,0,134.84,-134.84, running,,,,
3,21,-2,-5457,-5076,12765,0,134.84,-134.84, running,,,,
2,18,-4,-5457,-5076,12765,0,134.85,-134.85, running,,,,
3,20,-2,-5457,-5076,12765,0,134.85,-134.85, running,,,,
2,17,-5,-5457,-5076,12765,0,134.86,-134.86, running,,,,
3,17,-2,-5457,-5076,12765,0,134.86,-134.86, running,,,,
4,16,-2,-5457,-5076,12765,0,134.87,-134.87, running,,,,
2,16,-3,-5457,-5076,12765,0,134.86,-134.86, running,,,,
2,16,-3,-5457,-5076,12765,0,134.86,-134.86, running,,,,
2,14,-2,-5457,-5076,12765,0,134.88,-134.88, running,,,,
2,14,-4,-5457,-5076,12765,0,134.88,-134.88, running,,,,
3,13,-2,-5457,-5076,12765,0,134.89,-134.89, running,,,,
0,13,-1,-5457,-5076,12765,0,134.87,-134.87, running,,,,
0,14,-3,-5457,-5076,12765,0,134.87,-134.87, running,,,,
0,11,-3,-5457,-5076,12765,0,134.88,-134.88, running,,,,
1,11,-2,-5457,-5076,12765,0,134.89,-134.89, running,,,,
0,9,-3,-5457,-5076,12765,0,134.89,-134.89, running,,,,
2,11,-1,-5457,-5076,12765,0,134.89,-134.89, running,,,,
3,9,-3,-5457,-5076,12765,0,134.91,-134.91, running,,,,
3,8,-3,-5457,-5076,12765,0,134.91,-134.91, running,,,,
4,5,-2,-5457,-5076,12765,0,134.94,-134.94, running,,,,
2,7,-2,-5457,-5076,12765,0,134.92,-134.92, running,,,,
4,6,-1,-5457,-5076,12765,0,134.93,-134.93, running,,,,
5,5,-1,-5457,-5076,12765,0,134.94,-134.94, running,,,,
3,5,-1,-5457,-5076,12765,0,134.93,-134.93, running,,,,
3,1,-1,-5457,-5076,12765,0,134.95,-134.95, running,,,,
4,2,1,-5457,-5076,12765,0,134.95,-134.95, running,,,,
5,2,-2,-5457,-5076,12765,0,134.96,-134.96, running,,,,
4,3,-1,-5457,-5076,12765,0,134.95,-134.95, running,,,,
5,0,1,-5457,-5076,12765,0,134.97,-134.97, running,,,,
7,-1,-1,-5457,-5076,12765,0,134.99,-134.99, running,,,,
7,0,-1,-5457,-5076,12765,0,134.98,-134.98, running,,,,
6,1,0,-5457,-5076,12765,0,134.97,-134.97, running,,,,
7,-2,1,-5457,-5076,12765,0,134.99,-134.99, running,,,,
8,-3,1,-5457,-5076,12765,0,135,-135, running,,,,
8,-2,0,-5457,-5076,12765,0,135,-135, running,,,,
10,-4,0,-5457,-5076,12765,0,135.02,-135.02, running,,,,
8,-4,1,-5457,-5076,12765,0,135.01,-135.01, running,,,,
9,-5,1,-5457,-5076,12765,0,135.02,-135.02, running,,,,
9,-3,0,-5457,-5076,12765,0,135.01,-135.01, running,,,,
8,-4,1,-5457,-5076,12765,0,135.01,-135.01, running,,,,
8,-5,0,-5457,-5076,12765,0,135.01,-135.01, running,,,,
9,-5,1,-5457,-5076,12765,0,135.02,-135.02, running,,,,
10,-3,2,-5457,-5076,12765,0,135.01,-135.01, running,,,,
8,-4,2,-5457,-5076,12765,0,135.01,-135.01, running,,,,
10,-4,0,-5457,-5076,12765,0,135.02,-135.02, running,,,,
8,-4,1,-5457,-5076,12765,0,135.01,-135.01, running,,,,
9,-4,2,-5457,-5076,12765,0,135.01,-135.01, running,,,,
9,-4,1,-5457,-5076,12765,0,135.01,-135.01, running,,,,
10,-5,2,-5457,-5076,12765,0,135.02,-135.02, running,,,,
8,-4,1,-5457,-5076,12765,0,135.01,-135.01, running,,,,
9,-2,2,-5457,-5076,12765,0,135,-135, running,,,,
9,-6,-1,-5457,-5076,12765,0,135.02,-135.02, running,,,,
9,-4,1,-5457,-5076,12765,0,135.01,-135.01, running,,,,
7,-5,1,-5457,-5076,12765,0,135.01,-135.01, running,,,,
10,-4,1,-5457,-5076,12765,0,135.02,-135.02, running,,,,
8,-3,1,-5457,-5076,12765,0,135,-135, running,,,,
9,-3,1,-5457,-5076,12765,0,135.01,-135.01, running,,,,
9,-5,2,-5457,-5076,12765,0,135.02,-135.02, running,,,,
8,-4,1,-5457,-5076,12765,0,135.01,-135.01, running,,,,
8,-4,0,-5457,-5076,12765,0,135.01,-135.01, running,,,,
10,-4,1,-5457,-5076,12765,0,135.02,-135.02, running,,,,
10,-5,0,-5457,-5076,12765,0,135.02,-135.02, running,,,,
9,-5,1,-5457,-5076,12765,0,135.02,-135.02, running,,,,
10,-5,1,-5457,-5076,12765,0,135.02,-135.02, running,,,,
10,-7,0,-5457,-5076,12765,0,135.04,-135.04, running,,,,
11,-6,1,-5457,-5076,12765,0,135.03,-135.03, running,,,,
12,-6,1,-5457,-5076,12765,0,135.04,-135.04, running,,,,
14,-6,2,-5457,-5076,12765,0,135.05,-135.05, running,,,,
11,-8,2,-5457,-5076,12765,0,135.05,-135.05, running,,,,
13,-9,1,-5457,-5076,12765,0,135.06,-135.06, running,,,,
17,-8,1,-5457,-5076,12765,0,135.08,-135.08, running,,,,
17,-9,3,-5457,-5076,12765,0,135.08,-135.08, running,,,,
15,-9,0,-5457,-5076,12765,0,135.07,-135.07, running,,,,
17,-10,1,-5457,-5076,12765,0,135.09,-135.09, running,,,,
21,-11,1,-5457,-5076,12765,0,135.12,-135.12, running,,,,
21,-11,3,-5457,-5076,12765,0,135.12,-135.12, running,,,,
25,-12,3,-5457,-5076,12765,0,135.14,-135.14, running,,,,
24,-12,4,-5457,-5076,12765,0,135.14,-135.14, running,,,,
23,-11,6,-5457,-5076,12765,0,135.13,-135.13, running,,,,
28,-11,3,-5457,-5076,12765,0,135.15,-135.15, running,,,,
29,-10,5,-5457,-5076,12765,0,135.16,-135.16, running,,,,
29,-11,6,-5457,-5076,12765,0,135.16,-135.16, running,,,,
29,-11,5,-5457,-5076,12765,0,135.16,-135.16, running,,,,
28,-11,4,-5457,-5076,12765,0,135.15,-135.15, running,,,,
31,-13,5,-5457,-5076,12765,0,135.18,-135.18, running,,,,
32,-14,3,-5457,-5076,12765,0,135.19,-135.19, running,,,,
31,-10,3,-5457,-5076,12765,0,135.17,-135.17, running,,,,
31,-10,4,-5457,-5076,12765,0,135.17,-135.17, running,,,,
30,-13,6,-5457,-5076,12765,0,135.18,-135.18, running,,,,
29,-12,3,-5457,-5076,12765,0,135.17,-135.17, running,,,,
30,-13,5,-5457,-5076,12765,0,135.18,-135.18, running,,,,
29,-12,3,-5457,-5076,12765,0,135.17,-135.17, running,,,,
29,-11,5,-5457,-5076,12765,0,135.16,-135.16, running,,,,
29,-10,3,-5457,-5076,12765,0,135.16,-135.16, running,,,,
32,-11,6,-5457,-5076,12765,0,135.17,-135.17, running,,,,
29,-11,5,-5457,-5076,12765,0,135.16,-135.16, running,,,,
30,-14,3,-5457,-5076,12765,0,135.18,-135.18, running,,,,
29,-11,4,-5457,-5076,12765,0,135.16,-135.16, running,,,,
29,-12,4,-5457,-5076,12765,0,135.17,-135.17, running,,,,
28,-11,5,-5457,-5076,12765,0,135.15,-135.15, running,,,,
29,-11,5,-5457,-5076,12765,0,135.16,-135.16, running,,,,
30,-11,5,-5457,-5076,12765,0,135.17,-135.17, running,,,,
29,-11,4,-5457,-5076,12765,0,135.16,-135.16, running,,,,
30,-11,4,-5457,-5076,12765,0,135.17,-135.17, running,,,,
32,-12,7,-5457,-5076,12765,0,135.18,-135.18, running,,,,
29,-13,5,-5457,-5076,12765,0,135.17,-135.17, running,,,,
31,-11,5,-5457,-5076,12765,0,135.17,-135.17, running,,,,
31,-10,3,-5457,-5076,12765,0,135.17,-135.17, running,,,,
31,-10,6,-5457,-5076,12765,0,135.17,-135.17, running,,,,
33,-12,6,-5457,-5076,12765,0,135.18,-135.18, running,,,,
35,-11,4,-5457,-5076,12765,0,135.19,-135.19, running,,,,
35,-12,5,-5457,-5076,12765,0,135.19,-135.19, running,,,,
37,-11,4,-5457,-5076,12765,0,135.2,-135.2, running,,,,
36,-11,4,-5457,-5076,12765,0,135.19,-135.19, running,,,,
37,-10,5,-5457,-5076,12765,0,135.2,-135.2, running,,,,
37,-9,6,-5457,-5076,12765,0,135.19,-135.19, running,,,,
38,-8,3,-5457,-5076,12765,0,135.19,-135.19, running,,,,
39,-8,7,-5457,-5076,12765,0,135.19,-135.19, running,,,,
42,-10,4,-5457,-5076,12765,0,135.22,-135.22, running,,,,
42,-8,7,-5457,-5076,12765,0,135.21,-135.21, running,,,,
43,-7,5,-5457,-5076,12765,0,135.21,-135.21, running,,,,
44,-7,3,-5457,-5076,12765,0,135.21,-135.21, running,,,,
46,-6,4,-5457,-5076,12765,0,135.22,-135.22, running,,,,
46,-6,4,-5457,-5076,12765,0,135.22,-135.22, running,,,,
45,-7,4,-5457,-5076,12765,0,135.22,-135.22, running,,,,
45,-8,5,-5457,-5076,12765,0,135.23,-135.23, running,,,,
46,-3,4,-5457,-5076,12765,0,135.2,-135.2, running,,,,
48,-3,4,-5457,-5076,12765,0,135.21,-135.21, running,,,,
47,-3,5,-5457,-5076,12765,0,135.21,-135.21, running,,,,
49,-4,4,-5457,-5076,12765,0,135.22,-135.22, running,,,,
51,-5,5,-5457,-5076,12765,0,135.24,-135.24, running,,,,
50,0,6,-5457,-5076,12765,0,135.21,-135.21, running,,,,
50,0,6,-5457,-5076,12765,0,135.21,-135.21, running,,,,
51,-1,4,-5457,-5076,12765,0,135.22,-135.22, running,,,,
50,1,5,-5457,-5076,12765,0,135.2,-135.2, running,,,,
50,3,6,-5457,-5076,12765,0,135.19,-135.19, running,,,,
53,2,3,-5457,-5076,12765,0,135.21,-135.21, running,,,,
51,0,3,-5457,-5076,12765,0,135.21,-135.21, running,,,,
52,4,5,-5457,-5076,12765,0,135.19,-135.19, running,,,,
55,4,4,-5457,-5076,12765,0,135.21,-135.21, running,,,,
54,6,4,-5457,-5076,12765,0,135.19,-135.19, running,,,,
